Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),DownloadYear,Date,Precip_Last_Day,Mean_Temp_Last_Day,Precip_3day_sum,Total_Rain_3day_sum,Total_Snow_3day_sum,Precip_7day_sum,Total_Rain_7day_sum,Total_Snow_7day_sum,Day_of_Year,Month_of_Year,Day_of_Year_sin,Day_of_Year_cos,Month_of_Year_sin,Month_of_Year_cos,Next_Day_Precip,Flood_Event_Imminent
-79.4,43.67,TORONTO CITY,6158355,2019-04-01,2019,4,1,3.7,-4.4,-0.4,18.4,0.0,0.0,0.0,0.3,5.0,2019,2019-04-01,7.5,-0.5,39.1,0.0,0.0,39.3,0.0,0.0,91,4,0.9999855506507185,0.005375731557583884,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-02,2019,4,2,8.8,0.8,4.8,13.2,0.0,0.0,0.0,0.0,0.0,2019,2019-04-02,0.3,-0.4,39.4,0.0,0.0,39.6,0.0,0.0,92,4,0.9999300657962057,-0.011826390691832589,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-03,2019,4,3,7.9,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,2019,2019-04-03,0.0,4.8,7.8,0.0,0.0,39.6,0.0,0.0,93,4,0.999578685547896,-0.029025013321975237,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-04,2019,4,4,6.2,-0.8,2.7,15.3,0.0,0.0,0.0,0.0,0.0,2019,2019-04-04,0.0,5.0,0.3,0.0,0.0,39.6,0.0,0.0,94,4,0.9989315138848578,-0.046215046983708354,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-05,2019,4,5,4.2,0.9,2.6,15.4,0.0,0.0,0.0,0.0,0.0,2019,2019-04-05,0.0,2.7,0.0,0.0,0.0,39.4,0.0,0.0,95,4,0.9979887423155984,-0.06339140486951039,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-06,2019,4,6,13.6,3.8,8.7,9.3,0.0,0.0,0.0,0.0,0.0,2019,2019-04-06,0.0,2.6,0.0,0.0,0.0,39.4,0.0,0.0,96,4,0.9967506498213929,-0.08054900421874167,0.8660254037844387,-0.4999999999999997,3.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-07,2019,4,7,11.1,6.7,8.9,9.1,0.0,0.0,0.0,3.3,0.0,2019,2019-04-07,0.0,8.7,0.0,0.0,0.0,7.8,0.0,0.0,97,4,0.9952176027737293,-0.09768276782171599,0.8660254037844387,-0.4999999999999997,1.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-08,2019,4,8,16.4,5.7,11.0,7.0,0.0,0.0,0.0,1.0,0.0,2019,2019-04-08,3.3,8.9,3.3,0.0,0.0,3.5999999999999996,0.0,0.0,98,4,0.9933900548258935,-0.11478762552212703,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-09,2019,4,9,11.9,4.0,7.9,10.1,0.0,0.0,0.0,0.0,0.0,2019,2019-04-09,1.0,11.0,4.3,0.0,0.0,4.3,0.0,0.0,99,4,0.9912685467787254,-0.13185851571739118,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-10,2019,4,10,7.1,1.6,4.4,13.6,0.0,0.0,0.0,0.0,0.0,2019,2019-04-10,0.0,7.9,4.3,0.0,0.0,4.3,0.0,0.0,100,4,0.9888537064205883,-0.14889038685645484,0.8660254037844387,-0.4999999999999997,0.8,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-11,2019,4,11,4.4,-0.2,2.1,15.9,0.0,0.0,0.0,0.8,0.0,2019,2019-04-11,0.0,4.4,1.0,0.0,0.0,4.3,0.0,0.0,101,4,0.986146248341595,-0.16587819893463146,0.8660254037844387,-0.4999999999999997,1.4,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-12,2019,4,12,14.9,4.4,9.6,8.4,0.0,0.0,0.0,1.4,0.0,2019,2019-04-12,0.8,2.1,0.8,0.0,0.0,5.1,0.0,0.0,102,4,0.9831469737221499,-0.18281692498501992,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-13,2019,4,13,17.1,4.9,11.0,7.0,0.0,0.0,0.0,0.0,0.0,2019,2019-04-13,1.4,9.6,2.2,0.0,0.0,6.5,0.0,0.0,103,4,0.9798567700958667,-0.19970155256606362,0.8660254037844387,-0.4999999999999997,24.0,1
-79.4,43.67,TORONTO CITY,6158355,2019-04-14,2019,4,14,5.1,2.6,3.9,14.1,0.0,0.0,0.0,24.0,0.0,2019,2019-04-14,0.0,11.0,2.2,0.0,0.0,6.5,0.0,0.0,104,4,0.9762766110869323,-0.21652708524481443,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-15,2019,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2019-04-15,24.0,3.9,25.4,0.0,0.0,27.2,0.0,0.0,105,4,0.972407556121997,-0.23328854407545524,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-16,2019,4,16,7.3,1.3,4.3,13.7,0.0,0.0,0.0,0.0,0.0,2019,2019-04-16,0.0,0.0,24.0,0.0,0.0,26.2,0.0,0.0,106,4,0.968250750116672,-0.24998096907265213,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-17,2019,4,17,13.4,2.7,8.1,9.9,0.0,0.0,0.0,0.0,0.0,2019,2019-04-17,0.0,4.3,24.0,0.0,0.0,26.2,0.0,0.0,107,4,0.9638074231367308,-0.2665994206792936,0.8660254037844387,-0.4999999999999997,0.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-18,2019,4,18,19.9,6.8,13.3,4.7,0.0,0.0,0.0,0.3,0.0,2019,2019-04-18,0.0,8.1,0.0,0.0,0.0,26.2,0.0,0.0,108,4,0.9590788900341132,-0.2831389812281836,0.8660254037844387,-0.4999999999999997,18.8,1
-79.4,43.67,TORONTO CITY,6158355,2019-04-19,2019,4,19,15.1,5.6,10.4,7.6,0.0,0.0,0.0,18.8,0.0,2019,2019-04-19,0.3,13.3,0.3,0.0,0.0,25.7,0.0,0.0,109,4,0.9540665500578388,-0.29959475639726024,0.8660254037844387,-0.4999999999999997,9.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-20,2019,4,20,9.3,5.4,7.4,10.6,0.0,0.0,0.0,9.1,0.0,2019,2019-04-20,18.8,10.4,19.1,0.0,0.0,43.1,0.0,0.0,110,4,0.9487718864399473,-0.315961876657903,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-21,2019,4,21,11.4,6.8,9.1,8.9,0.0,0.0,0.0,0.0,0.0,2019,2019-04-21,9.1,7.4,28.200000000000003,0.0,0.0,52.2,0.0,0.0,111,4,0.9431964659565867,-0.3322354987159044,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-22,2019,4,22,15.9,7.0,11.4,6.6,0.0,0.0,0.0,0.0,0.0,2019,2019-04-22,0.0,9.1,27.9,0.0,0.0,28.200000000000003,0.0,0.0,112,4,0.9373419384643773,-0.34841080694468085,0.8660254037844387,-0.4999999999999997,3.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-23,2019,4,23,14.8,6.8,10.8,7.2,0.0,0.0,0.0,3.1,0.0,2019,2019-04-23,0.0,11.4,9.1,0.0,0.0,28.200000000000003,0.0,0.0,113,4,0.9312100364121948,-0.3644830148102913,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-24,2019,4,24,13.4,4.9,9.1,8.9,0.0,0.0,0.0,0.0,0.0,2019,2019-04-24,3.1,10.8,3.1,0.0,0.0,31.3,0.0,0.0,114,4,0.9248025743285089,-0.3804473662878517,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-25,2019,4,25,12.2,4.8,8.5,9.5,0.0,0.0,0.0,0.0,0.0,2019,2019-04-25,0.0,9.1,3.1,0.0,0.0,31.3,0.0,0.0,115,4,0.9181214482844364,-0.3962991372689182,0.8660254037844387,-0.4999999999999997,19.4,1
-79.4,43.67,TORONTO CITY,6158355,2019-04-26,2019,4,26,12.9,4.1,8.5,9.5,0.0,0.0,0.0,19.4,0.0,2019,2019-04-26,0.0,8.5,3.1,0.0,0.0,31.0,0.0,0.0,116,4,0.911168635332663,-0.41203363695942635,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-27,2019,4,27,8.5,1.8,5.1,12.9,0.0,0.0,0.0,0.0,0.0,2019,2019-04-27,19.4,8.5,19.4,0.0,0.0,31.599999999999998,0.0,0.0,117,4,0.903946192922401,-0.42764620926777464,0.8660254037844387,-0.4999999999999997,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-28,2019,4,28,10.8,3.3,7.1,10.9,0.0,0.0,0.0,0.0,0.0,2019,2019-04-28,0.0,5.1,19.4,0.0,0.0,22.5,0.0,0.0,118,4,0.8964562582905574,-0.44313223418263453,0.8660254037844387,-0.4999999999999997,0.5,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-29,2019,4,29,6.6,2.3,4.4,13.6,0.0,0.0,0.0,0.5,0.0,2019,2019-04-29,0.0,7.1,19.4,0.0,0.0,22.5,0.0,0.0,119,4,0.8887010478292914,-0.4584871291400876,0.8660254037844387,-0.4999999999999997,0.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-04-30,2019,4,30,10.1,4.7,7.4,10.6,0.0,0.0,0.0,0.3,0.0,2019,2019-04-30,0.5,4.4,0.5,0.0,0.0,23.0,0.0,0.0,120,4,0.8806828564301474,-0.47370635037967995,0.8660254037844387,-0.4999999999999997,15.4,1
-79.4,43.67,TORONTO CITY,6158355,2019-05-01,2019,5,1,9.0,5.2,7.1,10.9,0.0,0.0,0.0,15.4,0.0,2019,2019-05-01,0.3,7.4,0.8,0.0,0.0,20.2,0.0,0.0,121,5,0.8724040568049611,-0.4887853942889926,0.4999999999999999,-0.8660254037844386,2.4,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-02,2019,5,2,8.8,4.4,6.6,11.4,0.0,0.0,0.0,2.4,0.0,2019,2019-05-02,15.4,7.1,16.2,0.0,0.0,35.6,0.0,0.0,122,5,0.8638670987837349,-0.5037197987363339,0.4999999999999999,-0.8660254037844386,11.1,1
-79.4,43.67,TORONTO CITY,6158355,2019-05-03,2019,5,3,11.7,5.8,8.7,9.3,0.0,0.0,0.0,11.1,0.0,2019,2019-05-03,2.4,6.6,18.1,0.0,0.0,38.0,0.0,0.0,123,5,0.8550745085896934,-0.5185051443911569,0.4999999999999999,-0.8660254037844386,0.4,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-04,2019,5,4,12.7,8.0,10.3,7.7,0.0,0.0,0.0,0.4,0.0,2019,2019-05-04,11.1,8.7,28.9,0.0,0.0,29.700000000000003,0.0,0.0,124,5,0.846028888091734,-0.5331370560318089,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-05,2019,5,5,16.5,7.5,12.0,6.0,0.0,0.0,0.0,0.0,0.0,2019,2019-05-05,0.4,10.3,13.9,0.0,0.0,30.1,0.0,0.0,125,5,0.8367329140344921,-0.547611203840231,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-06,2019,5,6,21.9,8.9,15.4,2.6,0.0,0.0,0.0,0.0,0.0,2019,2019-05-06,0.0,12.0,11.5,0.0,0.0,30.1,0.0,0.0,126,5,0.8271893372462497,-0.5619233046832194,0.4999999999999999,-0.8660254037844386,2.4,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-07,2019,5,7,13.5,7.0,10.3,7.7,0.0,0.0,0.0,2.4,0.0,2019,2019-05-07,0.0,15.4,0.4,0.0,0.0,29.6,0.0,0.0,127,5,0.817400981824919,-0.5760691233798757,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-08,2019,5,8,11.2,6.1,8.6,9.4,0.0,0.0,0.0,0.0,0.0,2019,2019-05-08,2.4,10.3,2.4,0.0,0.0,31.7,0.0,0.0,128,5,0.8073707443023493,-0.5900444739548625,0.4999999999999999,-0.8660254037844386,6.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-09,2019,5,9,16.0,7.6,11.8,6.2,0.0,0.0,0.0,6.1,0.0,2019,2019-05-09,0.0,8.6,2.4,0.0,0.0,16.299999999999997,0.0,0.0,129,5,0.7971015927871944,-0.6038452208771034,0.4999999999999999,-0.8660254037844386,12.7,1
-79.4,43.67,TORONTO CITY,6158355,2019-05-10,2019,5,10,16.2,5.3,10.8,7.2,0.0,0.0,0.0,12.7,0.0,2019,2019-05-10,6.1,11.8,8.5,0.0,0.0,20.0,0.0,0.0,130,5,0.7865965660866022,-0.6174672802835512,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-11,2019,5,11,12.7,3.8,8.3,9.7,0.0,0.0,0.0,0.0,0.0,2019,2019-05-11,12.7,10.8,18.799999999999997,0.0,0.0,21.6,0.0,0.0,131,5,0.7758587728069829,-0.6309066211876703,0.4999999999999999,-0.8660254037844386,4.9,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-12,2019,5,12,10.6,4.9,7.7,10.3,0.0,0.0,0.0,4.9,0.0,2019,2019-05-12,0.0,8.3,18.799999999999997,0.0,0.0,21.200000000000003,0.0,0.0,132,5,0.7648913904341226,-0.6441592666722684,0.4999999999999999,-0.8660254037844386,7.9,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-13,2019,5,13,7.8,4.8,6.3,11.7,0.0,0.0,0.0,7.9,0.0,2019,2019-05-13,4.9,7.7,17.6,0.0,0.0,26.1,0.0,0.0,133,5,0.7536976643929141,-0.6572212950663319,0.4999999999999999,-0.8660254037844386,1.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-14,2019,5,14,15.6,6.6,11.1,6.9,0.0,0.0,0.0,1.0,0.0,2019,2019-05-14,7.9,6.3,12.8,0.0,0.0,34.0,0.0,0.0,134,5,0.7422809070869821,-0.6700888411055113,0.4999999999999999,-0.8660254037844386,6.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-15,2019,5,15,20.9,6.8,13.8,4.2,0.0,0.0,0.0,6.3,0.0,2019,2019-05-15,1.0,11.1,13.8,0.0,0.0,32.6,0.0,0.0,135,5,0.7306444969184918,-0.6827580970759147,0.4999999999999999,-0.8660254037844386,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-16,2019,5,16,15.6,9.1,12.4,5.6,0.0,0.0,0.0,0.2,0.0,2019,2019-05-16,6.3,13.8,15.2,0.0,0.0,38.9,0.0,0.0,136,5,0.7187918772884233,-0.6952253139408722,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-17,2019,5,17,18.6,10.3,14.4,3.6,0.0,0.0,0.0,0.0,0.0,2019,2019-05-17,0.2,12.4,7.5,0.0,0.0,33.0,0.0,0.0,137,5,0.7067265555776159,-0.7074868024503349,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-18,2019,5,18,15.9,8.7,12.3,5.7,0.0,0.0,0.0,0.0,0.0,2019,2019-05-18,0.0,14.4,6.5,0.0,0.0,20.3,0.0,0.0,138,5,0.6944521021088763,-0.719538934232584,0.4999999999999999,-0.8660254037844386,2.9,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-19,2019,5,19,20.0,9.8,14.9,3.1,0.0,0.0,0.0,2.9,0.0,2019,2019-05-19,0.0,12.3,0.2,0.0,0.0,20.3,0.0,0.0,139,5,0.6819721490904629,-0.7313781428679255,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-20,2019,5,20,19.1,7.5,13.3,4.7,0.0,0.0,0.0,0.0,0.0,2019,2019-05-20,2.9,14.9,2.9,0.0,0.0,18.3,0.0,0.0,140,5,0.6692903895412567,-0.7430009249440493,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-21,2019,5,21,19.1,6.6,12.8,5.2,0.0,0.0,0.0,0.0,0.0,2019,2019-05-21,0.0,13.3,2.9,0.0,0.0,10.400000000000002,0.0,0.0,141,5,0.656410576197938,-0.7544038410927473,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-22,2019,5,22,14.2,10.3,12.3,5.7,0.0,0.0,0.0,0.0,0.0,2019,2019-05-22,0.0,12.8,2.9,0.0,0.0,9.400000000000002,0.0,0.0,142,5,0.6433365204044916,-0.7655835170076751,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-23,2019,5,23,25.9,9.1,17.5,0.5,0.0,0.0,0.0,0.0,0.0,2019,2019-05-23,0.0,12.3,0.0,0.0,0.0,3.100000000000002,0.0,0.0,143,5,0.6300720909843687,-0.7765366444428656,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-24,2019,5,24,21.9,12.4,17.1,0.9,0.0,0.0,0.0,0.0,0.0,2019,2019-05-24,0.0,17.5,0.0,0.0,0.0,2.9000000000000017,0.0,0.0,144,5,0.6166212130956381,-0.7872599821916924,0.4999999999999999,-0.8660254037844386,23.3,1
-79.4,43.67,TORONTO CITY,6158355,2019-05-25,2019,5,25,19.9,11.1,15.5,2.5,0.0,0.0,0.0,23.3,0.0,2019,2019-05-25,0.0,17.1,0.0,0.0,0.0,2.9000000000000017,0.0,0.0,145,5,0.6029878670694713,-0.7977503570459933,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-26,2019,5,26,24.0,14.4,19.2,0.0,1.2,0.0,0.0,0.0,0.0,2019,2019-05-26,23.3,15.5,23.3,0.0,0.0,26.200000000000003,0.0,0.0,146,5,0.5891760872322962,-0.8080046647350755,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-27,2019,5,27,23.4,12.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2019-05-27,0.0,19.2,23.3,0.0,0.0,23.300000000000004,0.0,0.0,147,5,0.5751899607119774,-0.8180198708443175,0.4999999999999999,-0.8660254037844386,2.7,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-28,2019,5,28,13.5,9.2,11.3,6.7,0.0,0.0,0.0,2.7,0.0,2019,2019-05-28,0.0,18.0,23.3,0.0,0.0,23.300000000000004,0.0,0.0,148,5,0.5610336262283676,-0.8277930117131022,0.4999999999999999,-0.8660254037844386,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-29,2019,5,29,14.9,10.9,12.9,5.1,0.0,0.0,0.0,0.2,0.0,2019,2019-05-29,2.7,11.3,2.7,0.0,0.0,26.000000000000004,0.0,0.0,149,5,0.5467112728685938,-0.8373211953118121,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-30,2019,5,30,21.1,11.3,16.2,1.8,0.0,0.0,0.0,0.0,0.0,2019,2019-05-30,0.2,12.9,2.9000000000000004,0.0,0.0,26.200000000000003,0.0,0.0,150,5,0.5322271388474397,-0.8466016020976267,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-05-31,2019,5,31,18.2,10.5,14.3,3.7,0.0,0.0,0.0,0.0,0.0,2019,2019-05-31,0.0,16.2,2.9000000000000004,0.0,0.0,26.200000000000003,0.0,0.0,151,5,0.5175855102531888,-0.8556314858488706,0.4999999999999999,-0.8660254037844386,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-01,2019,6,1,21.1,12.0,16.6,1.4,0.0,0.0,0.0,0.0,0.0,2019,2019-06-01,0.0,14.3,0.2,0.0,0.0,26.200000000000003,0.0,0.0,152,6,0.5027907197793042,-0.8644081744776648,1.2246467991473532e-16,-1.0,2.6,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-02,2019,6,2,20.7,8.8,14.7,3.3,0.0,0.0,0.0,2.6,0.0,2019,2019-06-02,0.0,16.6,0.0,0.0,0.0,2.900000000000004,0.0,0.0,153,6,0.48784714544231184,-0.872929070820641,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-03,2019,6,3,18.1,7.1,12.6,5.4,0.0,0.0,0.0,0.0,0.0,2019,2019-06-03,2.6,14.7,2.6,0.0,0.0,5.5000000000000036,0.0,0.0,154,6,0.47275920928627757,-0.8811916534074828,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-04,2019,6,4,15.9,8.4,12.1,5.9,0.0,0.0,0.0,0.0,0.0,2019,2019-06-04,0.0,12.6,2.6,0.0,0.0,5.5000000000000036,0.0,0.0,155,6,0.45753137607425115,-0.889193477207071,1.2246467991473532e-16,-1.0,11.7,1
-79.4,43.67,TORONTO CITY,6158355,2019-06-05,2019,6,5,17.7,11.5,14.6,3.4,0.0,0.0,0.0,11.7,0.0,2019,2019-06-05,0.0,12.1,2.6,0.0,0.0,2.800000000000004,0.0,0.0,156,6,0.442168151967072,-0.8969321743510064,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-06,2019,6,6,21.8,14.4,18.1,0.0,0.1,0.0,0.0,0.0,0.0,2019,2019-06-06,11.7,14.6,11.7,0.0,0.0,14.300000000000002,0.0,0.0,157,6,0.42667408318992467,-0.9044054548342999,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-07,2019,6,7,25.5,13.2,19.4,0.0,1.4,0.0,0.0,0.0,0.0,2019,2019-06-07,0.0,18.1,11.7,0.0,0.0,14.300000000000002,0.0,0.0,158,6,0.4110537546870351,-0.9116111071930237,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-08,2019,6,8,23.4,15.2,19.3,0.0,1.3,0.0,0.0,0.0,0.0,2019,2019-06-08,0.0,19.4,11.7,0.0,0.0,14.300000000000002,0.0,0.0,159,6,0.3953117887649151,-0.9185469991587164,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-09,2019,6,9,24.0,16.3,20.2,0.0,2.2,0.0,0.0,0.0,0.0,2019,2019-06-09,0.0,19.3,0.0,0.0,0.0,14.300000000000002,0.0,0.0,160,6,0.37945284372454435,-0.9252110782893579,1.2246467991473532e-16,-1.0,25.3,1
-79.4,43.67,TORONTO CITY,6158355,2019-06-10,2019,6,10,20.8,12.8,16.8,1.2,0.0,0.0,0.0,25.3,0.0,2019,2019-06-10,0.0,20.2,0.0,0.0,0.0,11.700000000000003,0.0,0.0,161,6,0.36348161248290634,-0.9316013725767187,1.2246467991473532e-16,-1.0,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-11,2019,6,11,23.3,11.9,17.6,0.4,0.0,0.0,0.0,0.2,0.0,2019,2019-06-11,25.3,16.8,25.3,0.0,0.0,37.0,0.0,0.0,162,6,0.3474028211842774,-0.9377159910299093,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-12,2019,6,12,21.5,11.1,16.3,1.7,0.0,0.0,0.0,0.0,0.0,2019,2019-06-12,0.2,17.6,25.5,0.0,0.0,37.2,0.0,0.0,163,6,0.3312212278016865,-0.9435531242349544,1.2246467991473532e-16,-1.0,19.1,1
-79.4,43.67,TORONTO CITY,6158355,2019-06-13,2019,6,13,17.2,13.3,15.3,2.7,0.0,0.0,0.0,19.1,0.0,2019,2019-06-13,0.0,16.3,25.5,0.0,0.0,25.500000000000004,0.0,0.0,164,6,0.314941620728952,-0.9491110448902285,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-14,2019,6,14,23.3,12.2,17.8,0.2,0.0,0.0,0.0,0.0,0.0,2019,2019-06-14,19.1,15.3,19.3,0.0,0.0,44.60000000000001,0.0,0.0,165,6,0.29856881736372026,-0.9543881083175909,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-15,2019,6,15,20.4,15.0,17.7,0.3,0.0,0.0,0.0,0.0,0.0,2019,2019-06-15,0.0,17.8,19.1,0.0,0.0,44.60000000000001,0.0,0.0,166,6,0.2821076626819194,-0.9593827529490744,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-16,2019,6,16,19.6,12.0,15.8,2.2,0.0,0.0,0.0,0.0,0.0,2019,2019-06-16,0.0,17.7,19.1,0.0,0.0,44.60000000000001,0.0,0.0,167,6,0.26556302780405594,-0.9640935007889756,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-17,2019,6,17,21.5,15.1,18.3,0.0,0.3,0.0,0.0,0.0,0.0,2019,2019-06-17,0.0,15.8,0.0,0.0,0.0,44.60000000000001,0.0,0.0,168,6,0.2489398085537666,-0.9685189578512206,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-18,2019,6,18,24.6,16.7,20.7,0.0,2.7,0.0,0.0,0.0,0.0,2019,2019-06-18,0.0,18.3,0.0,0.0,0.0,19.300000000000004,0.0,0.0,169,6,0.23224292400907018,-0.9726578145718655,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-19,2019,6,19,25.1,16.3,20.7,0.0,2.7,0.0,0.0,0.0,0.0,2019,2019-06-19,0.0,20.7,0.0,0.0,0.0,19.100000000000005,0.0,0.0,170,6,0.21547731504673015,-0.9765088461966192,1.2246467991473532e-16,-1.0,15.2,1
-79.4,43.67,TORONTO CITY,6158355,2019-06-20,2019,6,20,21.7,16.3,19.0,0.0,1.0,0.0,0.0,15.2,0.0,2019,2019-06-20,0.0,20.7,0.0,0.0,0.0,19.100000000000005,0.0,0.0,171,6,0.19864794288017112,-0.9800709131432666,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-21,2019,6,21,24.0,14.9,19.5,0.0,1.5,0.0,0.0,0.0,0.0,2019,2019-06-21,15.2,19.0,15.2,0.0,0.0,15.200000000000003,0.0,0.0,172,6,0.18175978759137534,-0.9833429613388902,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-22,2019,6,22,25.4,14.2,19.8,0.0,1.8,0.0,0.0,0.0,0.0,2019,2019-06-22,0.0,19.5,15.2,0.0,0.0,15.200000000000003,0.0,0.0,173,6,0.16481784665719793,-0.9863240225317866,1.2246467991473532e-16,-1.0,0.0,0
